customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
272,Arlie,Crean,Female,22,1987-06-06,35.0,30-40,Product Engineer,Retail,Mass Customer,N,Yes,1.0
274,Tessi,Hesse,Female,66,1976-09-15,46.0,40-50,Social Worker,Health,Mass Customer,N,Yes,14.0
275,Dud,,Male,7,1955-07-27,67.0,60-70,VP Sales,Health,High Net Worth,N,No,13.0
276,Goldi,Dwine,Female,47,1990-03-25,32.0,30-40,Other,Financial Services,Mass Customer,N,No,22.0
279,Tamera,Hinckes,Female,0,1981-09-09,41.0,40-50,Web Designer I,Manufacturing,Mass Customer,N,No,11.0
281,Jeanette,Sizzey,Female,51,1972-12-27,50.0,40-50,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
282,Lauren,Curcher,Male,82,1989-10-27,33.0,30-40,VP Quality Control,Argiculture,High Net Worth,N,Yes,11.0
283,Sari,Noye,Female,34,1991-02-04,32.0,30-40,Assistant Manager,Retail,Mass Customer,N,No,2.0
284,Seth,Moorman,Male,38,1986-04-11,36.0,30-40,Financial Analyst,Financial Services,High Net Worth,N,Yes,9.0
285,Julee,Janovsky,Female,3,1977-11-19,45.0,40-50,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12.0
286,Kiley,Canaan,Male,99,1989-08-01,33.0,30-40,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11.0
287,Hannie,Wodham,Female,41,1985-05-06,37.0,30-40,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4.0
288,Ebenezer,Seedman,Male,71,1985-09-08,37.0,30-40,Other,Manufacturing,High Net Worth,N,No,9.0
289,Modestia,Lithgow,Female,43,1970-04-12,52.0,50-60,Clinical Specialist,Health,High Net Worth,N,No,10.0
291,Aime,Burston,Female,63,1971-10-22,51.0,50-60,Assistant Media Planner,Entertainment,Mass Customer,N,No,4.0
293,Virgilio,Willcocks,Male,80,1989-12-10,33.0,30-40,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20.0
296,Marshal,Rathbone,Male,34,1972-06-19,50.0,40-50,Other,Health,High Net Worth,N,Yes,17.0
297,Cecile,MacLise,Female,33,1959-04-27,63.0,60-70,Electrical Engineer,Manufacturing,High Net Worth,N,No,16.0
298,Maurise,Lenglet,Male,69,1956-08-15,66.0,60-70,Engineer I,Manufacturing,High Net Worth,N,No,9.0
299,Corabelle,Hartnell,Female,80,1956-09-15,66.0,60-70,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7.0
300,Malachi,Hadcroft,Male,88,1956-06-22,66.0,60-70,Clinical Specialist,Health,Mass Customer,N,No,9.0
301,Hildy,Bilbrook,Female,54,1980-10-10,42.0,40-50,Developer IV,Manufacturing,High Net Worth,N,No,19.0
302,Laurice,Colgrave,Female,32,1977-03-27,45.0,40-50,Other,Health,Mass Customer,N,No,13.0
303,Shane,Smetoun,Female,59,1974-08-15,48.0,40-50,Assistant Professor,Argiculture,Mass Customer,N,Yes,14.0
304,Paddy,Mumbray,Male,36,1969-03-27,53.0,50-60,VP Marketing,Manufacturing,Mass Customer,N,Yes,15.0
305,Cris,Chellam,Female,1,1974-03-17,48.0,40-50,Financial Analyst,Financial Services,Mass Customer,N,No,11.0
306,Ruy,Adanet,Male,19,1973-08-02,49.0,40-50,Registered Nurse,Health,High Net Worth,N,No,18.0
307,Ruben,Handlin,Male,55,1984-08-18,38.0,30-40,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0
308,Iver,Dobsons,Male,2,1983-03-09,39.0,30-40,Database Administrator I,IT,High Net Worth,N,No,4.0
309,Maurizia,Ligerton,Female,53,1974-10-02,48.0,40-50,Clinical Specialist,Health,Mass Customer,N,Yes,21.0
310,Myranda,Clowser,Female,0,1985-02-13,38.0,30-40,Account Coordinator,Financial Services,Mass Customer,N,Yes,18.0
311,Jaimie,Halms,Female,86,1957-08-16,65.0,60-70,Internal Auditor,Health,High Net Worth,N,No,12.0
312,Garek,Prattin,Male,44,1958-03-17,64.0,60-70,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6.0
313,Theo,McKune,Male,70,1987-12-22,35.0,30-40,Operator,Manufacturing,Mass Customer,N,Yes,13.0
314,Catie,Advani,Female,27,1962-08-25,60.0,50-60,Marketing Assistant,Retail,High Net Worth,N,Yes,5.0
315,Lisa,Odlin,Female,67,1958-04-16,64.0,60-70,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12.0
316,Genni,Larway,Female,72,1976-06-01,46.0,40-50,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10.0
317,Elicia,Dahler,Female,26,1974-02-10,49.0,40-50,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14.0
318,Libbie,Castelin,Female,21,1969-05-19,53.0,50-60,Programmer III,Retail,Affluent Customer,N,Yes,18.0
319,Madelle,Matteris,Female,32,1971-10-11,51.0,50-60,Other,Retail,Mass Customer,N,Yes,14.0
320,Aldous,Cubin,Male,19,1997-02-09,26.0,20-30,Registered Nurse,Health,Mass Customer,N,No,4.0
322,De,Denington,Female,19,1977-03-10,45.0,40-50,Research Associate,Financial Services,Mass Customer,N,Yes,11.0
323,Celka,Goodrich,Female,54,1973-06-04,49.0,40-50,Senior Developer,Health,Mass Customer,N,Yes,7.0
324,Franz,Lyptrit,Male,97,1986-08-05,36.0,30-40,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15.0
325,Anthia,Ghilardini,Female,98,1971-09-26,51.0,50-60,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0
326,Guenna,Spensly,Female,74,1980-02-16,43.0,40-50,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0
327,Cris,Richfield,Female,10,1968-07-24,54.0,50-60,Design Engineer,Health,Mass Customer,N,No,12.0
328,Bernice,Kings,Female,87,1991-04-11,31.0,30-40,Senior Developer,Manufacturing,Mass Customer,N,No,12.0
329,Garvy,Berthel,Male,25,1984-11-20,38.0,30-40,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0
330,Port,Pancost,Male,78,1959-06-03,63.0,60-70,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7.0
331,Ford,Groucock,Male,87,1998-09-23,24.0,20-30,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0
332,Liza,Trouel,Female,23,1978-08-19,44.0,40-50,Registered Nurse,Health,High Net Worth,N,No,14.0
333,Debbi,Doohey,Female,25,1965-06-20,57.0,50-60,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0
334,Fredi,Iannuzzelli,Female,71,1999-05-20,23.0,20-30,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0
336,Georgiana,Wallington,Female,91,1980-01-06,43.0,40-50,Other,Manufacturing,High Net Worth,N,No,3.0
337,Shaylah,Urquhart,Female,67,1979-10-08,43.0,40-50,Statistician IV,Argiculture,High Net Worth,N,Yes,12.0
338,Hilliary,Littrell,Female,33,1958-03-14,64.0,60-70,Other,Health,Mass Customer,N,No,19.0
339,Nanny,Casero,Female,56,1980-01-11,43.0,40-50,Human Resources Manager,Health,Mass Customer,N,No,12.0
340,Joshuah,Purvey,Male,39,1973-07-31,49.0,40-50,Other,Argiculture,Mass Customer,N,Yes,17.0
341,Jeremiah,Wasling,Male,10,1976-08-25,46.0,40-50,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0
342,Winslow,Hammant,Male,40,1987-05-19,35.0,30-40,Programmer IV,Health,High Net Worth,N,No,2.0
343,Nicole,Johananoff,Female,76,1957-08-14,65.0,60-70,Recruiter,Property,Affluent Customer,N,No,13.0
345,Tish,Oleksiak,Female,74,1989-02-03,34.0,30-40,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0
346,Timmie,Eisikowitz,Male,68,1981-03-15,41.0,40-50,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
347,Berkly,Grishinov,Male,50,1965-06-06,57.0,50-60,Marketing Manager,Financial Services,Mass Customer,N,No,9.0
348,Gan,Devoy,Male,20,1980-11-01,42.0,40-50,Assistant Professor,Retail,Mass Customer,N,Yes,9.0
349,Vinnie,Usherwood,Female,35,1981-04-15,41.0,40-50,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4.0
350,Carmela,Jesper,Female,47,1977-12-09,45.0,40-50,Clinical Specialist,Health,Mass Customer,N,Yes,9.0
351,Dev,Hafner,Male,69,1999-05-12,23.0,20-30,Pharmacist,Health,Mass Customer,N,Yes,2.0
352,Orrin,Finding,Male,12,1979-07-08,43.0,40-50,Sales Representative,Retail,Mass Customer,N,No,4.0
354,Mavra,Donavan,Female,87,1980-11-26,42.0,40-50,Legal Assistant,Property,Mass Customer,N,No,9.0
355,Stacy,Gullane,Female,97,1979-06-01,43.0,40-50,Database Administrator II,Retail,Mass Customer,N,Yes,3.0
356,Nichole,,Female,10,1975-03-30,47.0,40-50,Librarian,Entertainment,High Net Worth,N,No,5.0
359,Dulcine,Gauson,Female,2,1958-11-28,64.0,60-70,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6.0
360,Atalanta,Starbucke,Female,64,1956-04-02,66.0,60-70,Staff Scientist,Property,Mass Customer,N,Yes,19.0
361,Stephana,Minero,Female,59,1999-03-27,23.0,20-30,Software Engineer IV,Health,Mass Customer,N,Yes,2.0
362,Jamima,Pirolini,Female,47,1974-11-17,48.0,40-50,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0
363,Sabrina,Caddy,Female,82,1988-03-04,34.0,30-40,Project Manager,Retail,Mass Customer,N,Yes,7.0
364,Leontyne,Simpkiss,Female,96,1976-09-30,46.0,40-50,Database Administrator III,Financial Services,Affluent Customer,N,No,11.0
365,Romona,Capitano,Female,98,1976-06-27,46.0,40-50,VP Quality Control,Property,High Net Worth,N,No,15.0
366,Constance,Ucchino,Female,7,1954-01-08,69.0,60-70,Librarian,Entertainment,High Net Worth,N,No,19.0
367,Katrinka,Sturrock,Female,93,1985-02-17,38.0,30-40,Programmer II,Manufacturing,Mass Customer,N,Yes,12.0
368,Lacee,Roan,Female,32,1986-11-26,36.0,30-40,Other,Financial Services,High Net Worth,N,No,6.0
369,Alic,Trenear,Male,19,1991-08-24,31.0,30-40,Actuary,Financial Services,Mass Customer,N,Yes,9.0
370,Trstram,Bondesen,Male,91,1998-07-27,24.0,20-30,Other,Telecommunications,Affluent Customer,N,Yes,3.0
371,Pernell,Favelle,Male,7,1954-07-06,68.0,60-70,Systems Administrator III,Financial Services,Mass Customer,N,No,7.0
372,Moina,Thumim,Female,19,1987-08-13,35.0,30-40,Graphic Designer,Property,Affluent Customer,N,Yes,4.0
373,Eva,Colenutt,Female,95,2000-08-26,22.0,20-30,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0
374,Valdemar,MacCoughen,Male,81,1992-01-22,31.0,30-40,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0
375,Salvidor,Renzo,Male,13,1976-08-23,46.0,40-50,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7.0
376,Marena,Brunotti,Female,60,1966-10-24,56.0,50-60,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
377,Levy,Bonavia,Male,65,1999-05-19,23.0,20-30,Staff Scientist,Argiculture,Mass Customer,N,No,1.0
378,Raquela,Yuille,Female,98,1974-05-04,48.0,40-50,Senior Developer,Retail,Mass Customer,N,No,17.0
379,Bert,Ainslie,Male,2,1980-03-13,42.0,40-50,Other,Manufacturing,High Net Worth,N,Yes,4.0
380,Teriann,Birdsey,Female,66,1956-05-15,66.0,60-70,Structural Engineer,Property,Mass Customer,N,No,17.0
382,Issiah,Fardell,Male,68,1985-08-14,37.0,30-40,Research Nurse,Health,Mass Customer,N,Yes,7.0
384,Friederike,Bestar,Female,70,1976-08-06,46.0,40-50,Other,Financial Services,Affluent Customer,N,No,17.0
385,Kendall,Humes,Male,69,1966-12-07,56.0,50-60,Project Manager,Health,High Net Worth,N,No,9.0
386,Ethelyn,Pincott,Female,63,1990-10-27,32.0,30-40,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0
387,Spike,Thieme,Male,34,1977-02-19,46.0,40-50,Administrative Officer,Financial Services,Mass Customer,N,No,22.0
388,Carlye,Bartle,Female,53,1966-05-25,56.0,50-60,Other,Financial Services,Mass Customer,N,Yes,11.0
389,Dorene,Scrivner,Female,97,1975-04-27,47.0,40-50,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0
390,Royall,Slimings,Male,83,1997-11-25,25.0,20-30,Programmer Analyst II,Health,Affluent Customer,N,No,3.0
391,Duffie,Woodier,Male,80,1970-03-25,52.0,50-60,Other,Argiculture,Mass Customer,N,No,16.0
392,Brandyn,Morrid,Male,38,1978-06-14,44.0,40-50,Safety Technician I,Property,Mass Customer,N,No,13.0
393,Cesaro,Isbell,Male,35,1955-02-08,68.0,60-70,Associate Professor,Manufacturing,Mass Customer,N,Yes,9.0
394,Roanne,Cowthard,Female,70,1977-06-06,45.0,40-50,Legal Assistant,Health,High Net Worth,N,Yes,16.0
395,Penn,Burkinshaw,Male,28,1976-11-27,46.0,40-50,Data Coordiator,Retail,High Net Worth,N,Yes,9.0
396,Peria,Iscowitz,Female,98,1967-01-25,56.0,50-60,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0
397,Nerissa,Foote,Female,86,1981-09-02,41.0,40-50,Paralegal,Financial Services,Affluent Customer,N,Yes,5.0
398,Randee,Douberday,Female,20,1969-01-18,54.0,50-60,Other,Retail,Affluent Customer,N,No,11.0
399,Nickie,Neissen,Male,26,1976-07-18,46.0,40-50,Engineer III,Manufacturing,Affluent Customer,N,Yes,16.0
400,Sibeal,Fellow,Female,86,1962-05-19,60.0,50-60,Financial Analyst,Financial Services,Mass Customer,N,No,5.0
401,Halette,Helling,Female,56,1986-12-11,36.0,30-40,Assistant Professor,Retail,Mass Customer,N,No,15.0
402,Berne,Donegan,Male,9,1977-06-03,45.0,40-50,Desktop Support Technician,Retail,Affluent Customer,N,No,22.0
404,Sinclair,Sustins,Male,92,1995-12-17,27.0,20-30,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0
405,Vivien,Urion,Female,19,1971-09-28,51.0,50-60,Other,Manufacturing,High Net Worth,N,Yes,14.0
406,Rhona,Spilsburie,Female,58,1987-06-16,35.0,30-40,Financial Analyst,Financial Services,High Net Worth,N,No,12.0
408,Kurtis,Baistow,Male,79,1991-08-31,31.0,30-40,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11.0
409,Tatiania,O'Kane,Female,84,1978-01-23,45.0,40-50,Executive Secretary,Health,Mass Customer,N,Yes,13.0
411,Cathyleen,Bern,Female,84,1977-03-31,45.0,40-50,Director of Sales,Financial Services,High Net Worth,N,No,12.0
412,Evanne,Feechum,Female,65,1960-04-23,62.0,60-70,Other,IT,High Net Worth,N,No,19.0
414,Thorin,Grimoldby,Male,12,1976-07-16,46.0,40-50,Social Worker,Health,High Net Worth,N,No,10.0
415,Conchita,Jeans,Female,20,1955-05-31,67.0,60-70,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18.0
417,Fernandina,Brambley,Female,37,1971-02-17,52.0,50-60,Biostatistician IV,Argiculture,Mass Customer,N,No,15.0
419,Chrissie,Bernardini,Female,34,1981-01-26,42.0,40-50,VP Marketing,Manufacturing,Affluent Customer,N,No,17.0
420,Clem,Leek,Male,93,1958-07-05,64.0,60-70,Help Desk Operator,Entertainment,High Net Worth,N,No,7.0
421,Tish,Netti,Female,26,1999-03-19,23.0,20-30,Sales Representative,Retail,Mass Customer,N,Yes,2.0
422,Vito,Norker,Male,78,2002-01-06,21.0,20-30,Other,Manufacturing,Affluent Customer,N,No,1.0
424,Dennie,Eunson,Male,77,1978-01-25,45.0,40-50,Research Nurse,Health,High Net Worth,N,No,9.0
425,Michaeline,Bordman,Female,60,1953-11-19,69.0,60-70,Sales Representative,Retail,Mass Customer,N,Yes,20.0
426,Emlyn,Anstice,Female,10,1972-06-02,50.0,40-50,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0
427,Giusto,Torbett,Male,77,1996-12-19,26.0,20-30,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0
428,Freida,Everil,Female,0,1977-05-03,45.0,40-50,Structural Engineer,Health,High Net Worth,N,Yes,14.0
429,Berny,Bold,Female,7,1978-07-30,44.0,40-50,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0
430,Janice,Himsworth,Female,46,1973-04-26,49.0,40-50,Paralegal,Financial Services,High Net Worth,N,Yes,11.0
431,Gale,Done,Male,8,1956-03-26,66.0,60-70,Research Nurse,Health,Affluent Customer,N,Yes,18.0
432,Amby,Pentin,Male,83,1990-02-12,33.0,30-40,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
433,Reinhard,Jubert,Male,94,1964-03-12,58.0,50-60,Statistician II,Property,Affluent Customer,N,No,15.0
434,Raff,Waadenburg,Male,93,1995-12-01,27.0,20-30,Other,Financial Services,Mass Customer,N,Yes,19.0
435,Jerome,Muggeridge,Male,5,1999-12-23,23.0,20-30,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0
436,Erwin,Pendre,Male,75,1957-12-24,65.0,60-70,Internal Auditor,IT,Mass Customer,N,No,18.0
437,Sayres,Duthie,Male,24,1976-08-14,46.0,40-50,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0
438,Ebenezer,Bottelstone,Male,25,1989-08-17,33.0,30-40,Internal Auditor,Property,High Net Worth,N,Yes,13.0
440,Sheena,O'Duggan,Female,46,1977-12-16,45.0,40-50,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10.0
441,Felicle,Beneze,Female,74,1974-03-08,48.0,40-50,Analyst Programmer,IT,Mass Customer,N,No,11.0
442,Linc,Vedyasov,Male,2,2001-10-06,21.0,20-30,Other,Financial Services,Mass Customer,N,No,1.0
443,Lauree,Leason,Female,21,1972-03-26,50.0,40-50,Other,Argiculture,High Net Worth,N,Yes,10.0
444,Britteny,Falconer-Taylor,Female,32,1967-02-24,56.0,50-60,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8.0
445,Timothy,Wenham,Male,91,1984-11-13,38.0,30-40,Executive Secretary,Financial Services,Mass Customer,N,No,5.0
446,Marilee,Oosthout de Vree,Female,73,1978-07-02,44.0,40-50,Tax Accountant,IT,Affluent Customer,N,Yes,4.0
447,Brittany,Peasey,Female,98,2001-11-06,21.0,20-30,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1.0
448,Robin,Crack,Female,34,1995-04-26,27.0,20-30,Software Engineer III,IT,High Net Worth,N,No,3.0
449,Shana,Fortesquieu,Female,74,1974-09-24,48.0,40-50,VP Product Management,Manufacturing,High Net Worth,N,Yes,6.0
450,Myrlene,Rothwell,Female,5,1975-04-02,47.0,40-50,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18.0
452,Natalee,Bamford,Female,22,1959-08-11,63.0,60-70,Account Coordinator,Property,Mass Customer,N,Yes,5.0
455,Mile,Dionisii,Male,97,1991-11-02,31.0,30-40,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0
456,Randolph,Redihalgh,Male,47,1975-11-30,47.0,40-50,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0
457,Querida,Danilchev,Female,70,1980-12-14,42.0,40-50,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17.0
458,Osborn,Pentony,Male,57,1969-04-21,53.0,50-60,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18.0
459,Bel,Cheeke,Female,88,1986-08-04,36.0,30-40,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13.0
460,Illa,,Female,0,1986-01-23,37.0,30-40,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16.0
461,Jsandye,Melendez,Female,19,1979-10-09,43.0,40-50,Social Worker,Health,Mass Customer,N,Yes,14.0
462,Melany,Thorrington,Female,32,1960-01-01,63.0,60-70,Other,Manufacturing,Affluent Customer,N,Yes,5.0
463,Allis,Blanche,Female,9,1962-03-30,60.0,50-60,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20.0
465,Alina,Wilsey,Female,54,1976-03-27,46.0,40-50,Developer III,Financial Services,Affluent Customer,N,Yes,14.0
466,Jarad,Bauser,Male,84,1991-01-27,32.0,30-40,Other,Manufacturing,Affluent Customer,N,Yes,2.0
467,Welbie,Rockliffe,Male,51,1954-01-02,69.0,60-70,Human Resources Assistant I,Property,Affluent Customer,N,No,15.0
468,Valeria,Ladyman,Female,11,1974-01-19,49.0,40-50,Software Test Engineer I,Property,High Net Worth,N,Yes,8.0
469,Levi,Cartmell,Male,91,1996-05-03,26.0,20-30,Actuary,Financial Services,High Net Worth,N,Yes,3.0
470,Darbee,Klimowicz,Male,22,2001-12-19,21.0,20-30,Internal Auditor,Retail,Mass Customer,N,No,1.0
471,Libby,Wardesworth,Female,82,1956-01-01,67.0,60-70,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14.0
472,Kippy,Jessel,Female,38,1990-11-16,32.0,30-40,Internal Auditor,Financial Services,Mass Customer,N,Yes,8.0
473,Benji,O'Shirine,Male,2,1977-03-13,45.0,40-50,Junior Executive,Health,Mass Customer,N,Yes,20.0
474,Consolata,Clacson,Female,86,1983-01-15,40.0,30-40,Geologist IV,Entertainment,Affluent Customer,N,No,18.0
475,Vernor,,Male,0,1996-11-14,26.0,20-30,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1.0
477,Cheri,Hazeman,Female,32,1960-11-26,62.0,60-70,Media Manager II,Financial Services,High Net Worth,N,Yes,13.0
479,Blythe,Keighley,Female,11,1994-08-04,28.0,20-30,Other,IT,Mass Customer,N,Yes,4.0
481,Marcella,Manzell,Female,68,1990-04-12,32.0,30-40,Programmer IV,Argiculture,Mass Customer,N,No,8.0
482,Gar,Wallis,Male,33,1962-12-19,60.0,50-60,Other,Health,Mass Customer,N,No,20.0
483,Bertrand,Penkethman,Male,35,1973-05-02,49.0,40-50,Sales Representative,Retail,Affluent Customer,N,No,9.0
484,Mason,Kohrsen,Male,64,1974-04-24,48.0,40-50,Programmer IV,Manufacturing,Mass Customer,N,No,22.0
485,Ulrika,Steagall,Female,23,1974-11-08,48.0,40-50,Statistician III,Manufacturing,High Net Worth,N,No,20.0
486,Prudi,Edon,Female,0,1955-12-30,67.0,60-70,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15.0
487,Elayne,Braiden,Female,70,1979-09-19,43.0,40-50,Food Chemist,Health,Mass Customer,N,No,10.0
488,Domini,Ghelerdini,Female,24,1980-07-11,42.0,40-50,Help Desk Operator,Property,Mass Customer,N,Yes,10.0
489,Tresa,Reeks,Female,18,1971-05-31,51.0,50-60,Senior Editor,Retail,Mass Customer,N,Yes,4.0
490,Lida,Boynton,Female,44,1992-06-15,30.0,20-30,Environmental Tech,Argiculture,Mass Customer,N,No,6.0
491,Andrea,Funcheon,Male,45,1976-02-20,47.0,40-50,Speech Pathologist,Property,Affluent Customer,N,Yes,19.0
492,Pail,Ashplant,Male,54,1976-04-28,46.0,40-50,Environmental Tech,Financial Services,Mass Customer,N,No,21.0
493,Tommie,Banbridge,Female,83,1960-09-13,62.0,60-70,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0
494,Gaby,,Male,33,1975-06-02,47.0,40-50,Design Engineer,Manufacturing,Mass Customer,N,No,9.0
495,Lucius,Prescott,Male,91,1959-02-21,64.0,60-70,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0
496,Korry,Cosgrove,Female,25,1976-01-28,47.0,40-50,Engineer II,Financial Services,Affluent Customer,N,Yes,11.0
497,Allissa,Brinklow,Female,96,1974-01-09,49.0,40-50,Other,Property,Mass Customer,N,Yes,11.0
498,Emmalee,Sketcher,Female,58,1978-04-30,44.0,40-50,VP Sales,Manufacturing,High Net Worth,N,Yes,10.0
499,Dalli,Baggally,Male,39,1961-03-15,61.0,60-70,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0
500,Lazar,Crathern,Male,19,1992-04-11,30.0,20-30,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0
502,Rica,Raveau,Female,39,1970-12-24,52.0,50-60,Teacher,Manufacturing,Mass Customer,N,No,18.0
503,Burr,Gerb,Male,87,1989-07-19,33.0,30-40,Dental Hygienist,Health,Affluent Customer,N,Yes,10.0
504,Vinny,Hegley,Male,93,1995-04-25,27.0,20-30,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7.0
506,Brett,Scrancher,Female,43,1985-02-14,38.0,30-40,Health Coach II,Retail,Mass Customer,N,No,21.0
